IDs	SMILES
CDK_Depict_30_213	[2H]C([2H])([2H])[O+]([2H])C([2H])([2H])[2H]
CDK_Depict_30_214	N(=[P-])P
CDK_Depict_30_215	C(=[Si](P(=O)(O)O)P(=O)(O)O)(Cl)Cl
CDK_Depict_30_216	CCC(N)[Si]1=CC=CC=C1
CDK_Depict_30_217	C1#C[Se]C#C[Se]C#C[Se]1
CDK_Depict_30_218	CCC=[W](Cl)(Cl)(Cl)Cl
CDK_Depict_30_219	C1=CS(=S)NS1
CDK_Depict_30_220	F[Cr](F)(F)(Cl)(Cl)Cl
CDK_Depict_30_221	CCSOP(O)OSCC
CDK_Depict_30_223	C(#P=O)[N+](C#P=O)(C#P=O)[O-]
CDK_Depict_30_224	C1=C[GeH]=C[GeH]=C1
CDK_Depict_30_225	C[I-][Si](Cl)(Cl)I
CDK_Depict_30_226	B1(B(OOOB1C)C)C
CDK_Depict_30_227	N(=[Re](F)(F)(F)(F)F)Cl
CDK_Depict_30_228	CCCCSSNC(=O)F
CDK_Depict_30_229	CS1(C[I-]1)OS(C)(C)[I-]C
CDK_Depict_30_230	C(=N\[As])(\N)/N([As])[As]
CDK_Depict_30_231	[C-]#[N+]C1=NS(=[Se])N=C1[N+]#[C-]
CDK_Depict_30_232	C=C(O)SOSC(=C)O
CDK_Depict_30_233	C1=C[Si](C(=C1F)F)F
CDK_Depict_30_234	[Se]1[Se][Se][Se][Se][Se][Se]1
CDK_Depict_30_236	CCN([Si](Br)(Br)Br)[Si](Br)(Br)Br
CDK_Depict_30_237	C1(=N[GeH2]1)F
CDK_Depict_30_238	B(O)(O)SB(O)O
CDK_Depict_30_239	C(=O)[O+]1OO1
CDK_Depict_30_240	CC[As](CC)(C[As](CC)(CC)(F)F)(F)F
CDK_Depict_30_241	C(C([SiH2]C(Cl)Cl)Cl)([SiH2]C(Cl)Cl)Cl
CDK_Depict_30_242	[2H]OP=S(=O)(O[2H])P=S
CDK_Depict_30_243	CCO[Ge](C[Si](C)(C)CCl)(OCC)OCC
CDK_Depict_30_245	C(C(F)(F)[Se][Se]C(C(F)(F)F)(F)F)(F)(F)F
CDK_Depict_30_246	N([N+](NF)(NF)[O-])F
CDK_Depict_30_247	N12N3[Se]N([Se]1)N([Se]2)[Se]3
CDK_Depict_30_248	C[Si](C)(C)[P+]([N-]N)([S-])Cl
CDK_Depict_30_249	COS(=O)C([NH+]=[N-])OS(=O)C
CDK_Depict_30_250	[Al-](Br)(Br)(Br)I
CDK_Depict_30_251	C1C(=O)N[Si](=S)S1
CDK_Depict_30_252	C1C(OS(=O)O1)C#CF
CDK_Depict_30_253	C(CN=O)C(CCN=O)N=O
CDK_Depict_30_254	C[As](=S)(C)[As](=S)(C)C
CDK_Depict_30_255	C1(=NI=IN1)Cl
CDK_Depict_30_256	C1(=S)OP(O1)OC(=S)OP2OC(=S)O2
CDK_Depict_30_257	CN(C)P(C(=C(F)F)F)C(=C(F)F)F
CDK_Depict_30_258	C(=N)(N)[Ga](C(=N)N)C(=N)N
CDK_Depict_30_259	C(=O)C([Hg]Br)([Hg]Br)[Hg]Br
CDK_Depict_30_260	B(CC(B(O)O)B(O)O)(O)O
CDK_Depict_30_261	CCS(S(SI)(I)I)(I)I
CDK_Depict_30_262	N1=[S+][Te](=NS1)Cl
CDK_Depict_30_263	C1(=NC(=[N+](C(=N1)F)[Xe]F)F)F
CDK_Depict_30_264	CN[Sn](NC)(NC)NC
CDK_Depict_30_265	C(/C=C/C#P)P(P)(P)(P)Br
CDK_Depict_30_266	CC(C)N/C=C(/NC(C)C)\[Si]
CDK_Depict_30_267	P12P3SP(S1)P(S2)S3
CDK_Depict_30_268	[2H]P(O[3H])[Si]
CDK_Depict_30_269	N1=PP=NS1
CDK_Depict_30_271	C[Si](C)(C)C[Pb](C[Si](C)(C)C)(C[Si](C)(C)C)Cl
CDK_Depict_30_272	CC#C[Sb](C#CC)(C#CC)(C#CC)C#CC
CDK_Depict_30_273	CCC=[Si]1O[Si]O1
CDK_Depict_30_274	[B-]([N+](=O)[O-])([N+](=O)[O-])(F)F
CDK_Depict_30_275	Cl[I-]1([Cl+][I-]([Cl+]1)(Cl)Cl)Cl
CDK_Depict_30_276	C(#N)[Se](C#N)(F)F
CDK_Depict_30_277	CC(C)(C)N1N(O1)C(C)(C)C
CDK_Depict_30_278	COC1=C(OC(O1)(F)F)F
CDK_Depict_30_279	N(=O)O[N+](=O)N1[N+](=O)O[N+]1=O
CDK_Depict_30_280	CSC(=[N+]=C(SC)Cl)Cl
CDK_Depict_30_281	C(=C(Cl)Cl)(SP(=S)(N)N)Cl
CDK_Depict_30_282	CC(C)(C)N=[Cr](=NC(C)(C)C)(Cl)Cl
CDK_Depict_30_283	C1=NNSS1(=[Fe])(S)S
CDK_Depict_30_284	C#CP(=[Te])(O)[Te]
CDK_Depict_30_285	O=[Os]1(=O)O[Os](=O)(=O)O1
CDK_Depict_30_286	F[P+](=S)[S-](=S=S)=[W]
CDK_Depict_30_287	CN(C)[SiH](N(C)C)[Si](N(C)C)(N(C)C)N(C)C
CDK_Depict_30_288	C(OS(=O)Cl)(OS(=O)Cl)(OS(=O)Cl)OS(=O)Cl
CDK_Depict_30_289	CC=C1CN(C1)[N+](=O)O
CDK_Depict_30_290	B(F)([Si](F)(F)F)[Si](F)(F)F
CDK_Depict_30_291	CC(C)(C)[N+](C)(C)P(=N)(N(C)C)N(C)C
CDK_Depict_30_293	B(=S(=S)=S(=S)=S(=S)=S(=S)=S)CC
CDK_Depict_30_294	CCCC[Te](Br)(Br)Br
CDK_Depict_30_295	CC(C)OP(=S)(NC)Cl
CDK_Depict_30_296	S1[SnH2]S[SnH2]S[SnH2]1
CDK_Depict_30_297	C1=NNN(N=C1)Cl
CDK_Depict_30_298	CS(N=O)(I)(I)(I)I
CDK_Depict_30_299	C1C[In](N=C1)N
CDK_Depict_30_300	C1NC(=O)SC(=O)S1
CDK_Depict_30_301	C1=ISI=C1
CDK_Depict_30_302	[3H]/[W](=N/I)=S
CDK_Depict_30_303	B1(OB(OB(O1)C=C)C)C
CDK_Depict_30_304	CS[P+](=S)OC(=C)O[P+](=S)SC
CDK_Depict_30_305	C[SiH]1[SiH](SC(=C2S[SiH]([SiH](S2)C)C)S1)C
CDK_Depict_30_306	[B-]([N+](C)(C)C)(F)(F)Cl
CDK_Depict_30_307	O=[Te](=O)(Cl)Cl
CDK_Depict_30_308	CO[Al](OC)Br
CDK_Depict_30_309	CC1=CC(=[O+][Si]O1)C
CDK_Depict_30_310	C1=C[Te]1(C(=O)O)(C(=O)O)(C(=O)O)C(=O)O
CDK_Depict_30_311	C(#P(F)P=C=O)N=[N+]=[N-]
CDK_Depict_30_312	[2H][B-]([2H])([2H])C#N
CDK_Depict_30_313	N1=[Si](N=[Si](N=[Si]1Cl)Cl)Cl
CDK_Depict_30_314	C1=C[Ge](C=C[Ge]1(I)I)(I)I
CDK_Depict_30_315	C(F)(F)(F)[Se]C(F)(SCl)Cl
CDK_Depict_30_316	[2H]C([2H])([2H])[Si]([2H])(C)C([2H])([2H])[2H]
CDK_Depict_30_317	CCOC1=NC=CN=C1OCC
CDK_Depict_30_318	SS(=S)(=S)S(=S)(=S)[I-]S(=S)(=S)S
CDK_Depict_30_319	C(=O)(N)NO[Si]NC(=O)N
CDK_Depict_30_320	B1(NB(SS1)C)C
CDK_Depict_30_321	CI(#C)OOS
CDK_Depict_30_322	O=[Sn]1O[Bi](O1)O[Sn](=O)O[Bi]2O[Sn](=O)O2
CDK_Depict_30_323	[B](P)[I-]B([I-][B]P)[I-]P[I-][B]P
CDK_Depict_30_324	N#[Ru-](Br)(Br)(Br)Br
CDK_Depict_30_325	C1(=IC(=IC(=I1)Cl)Cl)Cl
CDK_Depict_30_326	CC(CO)ONN(OC(C)CO)OC(C)CO
CDK_Depict_30_327	CCCO[Pr](OCCC)OCCC
CDK_Depict_30_328	C(C(Cl)(Cl)Br)(N=S(F)F)(Cl)Cl
CDK_Depict_30_329	C1(=[Se])[Se][Ba][Se]1
CDK_Depict_30_330	[3H]C1=CC(=[Si]C(=C1)[3H])[3H]
CDK_Depict_30_331	C[Si](C)(C)CSC([Si](C)(C)C)([Si](C)(C)C)Br
CDK_Depict_30_332	[2H]S(=BOOOON)(=C=O)OOOO
CDK_Depict_30_333	N1(P(N(P(N(P1Br)Br)Br)Br)Br)Br
CDK_Depict_30_334	[Ca][Ca][Ca][Ca][Ca][Ca][Ca][Ca][Ca][Ca]
CDK_Depict_30_335	C1=C(C(=C(S1)I)P=O)P=O
CDK_Depict_30_336	CI1(=C)C=C1
CDK_Depict_30_337	CCP(#SCC)I
CDK_Depict_30_338	CNP(=C)(NCC#C)F
CDK_Depict_30_339	B(O[Si]C)(O[Si]C)O[Si]C
CDK_Depict_30_340	CC(C)(C)P(=O)(CN=[N+]=[N-])C(C)(C)C
CDK_Depict_30_341	CCI(O)(O)(O)I(O)O
CDK_Depict_30_342	CN(OC)[Al](C)Cl
CDK_Depict_30_343	S1S[Se][Se][Se][Se][Se]S1
CDK_Depict_30_344	CS=1(=CNC=NC1)C
CDK_Depict_30_345	CCP(CC)C=C=C
CDK_Depict_30_346	COCC(OCCI)I
CDK_Depict_30_347	C[Te]1(CCOCC1)OCl(=O)(=O)=O
CDK_Depict_30_348	O=[Ta](=O)O[Ta](=O)=O
CDK_Depict_30_349	C[P+](F)(F)F
CDK_Depict_30_350	O1[GeH2]O[Ge]2O[Ge]O[GeH2]O[Ge](O2)(O[Ge]1)O[GeH3]
CDK_Depict_30_351	B(C#N)(OC#CC=O)F
CDK_Depict_30_352	C=[U]=C(C#N)[N+]#[C-]
CDK_Depict_30_353	C(=O)(N=S(=NC(=O)F)(F)F)F
CDK_Depict_30_354	B1(N(B(N(B(N1[AlH2])Cl)[AlH2])Cl)[AlH2])Cl
CDK_Depict_30_355	CC(=S(C)(F)(F)F)C
CDK_Depict_30_356	C(=O)=[Cr](=C=O)=C=S
CDK_Depict_30_357	C[Si](C)(C)C[Al](C[Si](C)(C)C)I
CDK_Depict_30_358	N=NN(OOO[Si])OOS
CDK_Depict_30_359	C(=C(/N(Br)Br)\Br)(\N)/Br
CDK_Depict_30_360	P12P3[As]1[As]23
CDK_Depict_30_361	C1(=C2[Se]C(=C([Se]2)I)I)[Se]C(=C([Se]1)I)I
CDK_Depict_30_362	CCN([Al](CC)CC)[Al](CC)CC
CDK_Depict_30_363	CS(=O)(=O)[Si](O)(O)S(=O)(=O)C
CDK_Depict_30_364	C[Si](C)(C)C[Ga](C[Si](C)(C)C)Br
CDK_Depict_30_365	C[Ge]1(C[Si](C1)(Cl)Cl)C
CDK_Depict_30_366	O(F)[Al-](F)(F)F
CDK_Depict_30_367	C1(=C([Se]C(=S)[Se]1)S)S
CDK_Depict_30_368	C(F)(F)(F)[As](C(F)(F)F)O[As](C(F)(F)F)C(F)(F)F
CDK_Depict_30_370	CC(C)P(=N[Si](C)(C)C)(Br)Br
CDK_Depict_30_371	C[S+](C)[Te](Cl)(Cl)Cl
CDK_Depict_30_372	B(C(=C=O)[Si](C)(C)C)(Cl)Cl
CDK_Depict_30_373	CCCS[In](SCCC)SCCC
CDK_Depict_30_374	C(=O)=[SnH]O[SnH3]
CDK_Depict_30_375	CN1N(SCCS1)C
CDK_Depict_30_376	[B][B]C(P([B])[B])P([B])[B]
CDK_Depict_30_377	CS(=S)(=S)[S-](=O)=S
CDK_Depict_30_378	[SiH2]1[SiH2]P2[SiH2][SiH2]P([SiH2]1)[SiH2]2
CDK_Depict_30_379	B1=CC[SiH2][SiH2]C=C1
CDK_Depict_30_380	CCSC=S=S(=S)=S(=S)=S
CDK_Depict_30_381	C(C(C(F)Cl)(F)Cl)(F)Cl
CDK_Depict_30_382	CP(C)C[Bi](CP(C)C)CP(C)C
CDK_Depict_30_383	CCC/C=S\1/SSSSS1=O
CDK_Depict_30_384	S1[Ga]S[Ga]1
CDK_Depict_30_385	C1(=[Ge]=N1)Cl
CDK_Depict_30_386	B1=NC(=CC=C1)N(N([Si])[Si])[Si]
CDK_Depict_30_387	C1=CON(P=C1)OO
CDK_Depict_30_388	C(=P(Cl)(Cl)Cl)[P+](Cl)(Cl)Cl
CDK_Depict_30_389	C[Si](C)(C)C(=O)N[In]NC(=O)[Si](C)(C)C
CDK_Depict_30_390	N(P(=O)(Cl)Cl)P(=O)(Cl)Cl
CDK_Depict_30_391	[2H]C(I)I([2H])P
CDK_Depict_30_392	CO[Si](O)(O)O[Si](O)(O)OC(O)O
CDK_Depict_30_393	CN=S(=C=S(=NC)(C)C)(C)C
CDK_Depict_30_394	[B-]1C[N+]([B-](C[N+]1(C)C)C#N)(C)C
CDK_Depict_30_395	B1(B(C=CC=C1)C)C
CDK_Depict_30_396	S1[Sb]S[Sb]2S[Sb]S[Sb]1S2
CDK_Depict_30_397	C(=NS(=O)(=O)OS(=O)(=O)N=C=O)=O
CDK_Depict_30_398	B1(NB(NB(N1)CCCCCC)CCCCCC)CCCCCC
CDK_Depict_30_399	B(C(C)(C)C)(Br)Br
CDK_Depict_30_400	C[Ge](C)(C)N(P(F)F)[Ge](C)(C)C
CDK_Depict_31_1	[B]1B2B3B4B1OB3B24
CDK_Depict_31_2	CS1(PC(P1)O)C
CDK_Depict_31_3	C[S+](C)OI(=O)(O)OI(=O)([O-])OI
CDK_Depict_31_4	[B](B1CB(C1=S=S)F)F
CDK_Depict_31_5	C(OCS(Cl)(Cl)(Cl)(Cl)Cl)S(Cl)(Cl)(Cl)(Cl)Cl
CDK_Depict_31_6	O(OF)O[Sn](F)(F)F
CDK_Depict_31_7	F[Ru](F)(F)(F)(F)(F)(F)F
CDK_Depict_31_8	B(C)(C)C1=NC(=NC(=N1)B(C)C)B(C)C
CDK_Depict_31_9	[2H][15N]=C([15N]([2H])[2H])O[2H]
CDK_Depict_31_10	C=NC1=CC=C(C=C1)N(C2=CC=C(C=C2)N=C)C3=CC=C(C=C3)N=C
CDK_Depict_31_11	P(P(Br)I)(Br)Br
CDK_Depict_31_13	CC(C)(C)C[Si](=O)O[Si](=O)C
CDK_Depict_31_14	CC#CC#CC(P)(P)P=N
CDK_Depict_31_15	CN1C(=O)N(S1)C
CDK_Depict_31_16	B#P(P)S(=O)C
CDK_Depict_31_17	[N-]=[N+]=NS(=[V])N=[N+]=[N-]
CDK_Depict_31_18	CC[Pb](C1=CC=CC=C1)(Cl)Cl
CDK_Depict_31_19	[2H]I(=O)(B(C)P)N
CDK_Depict_31_20	CSC1=NOC(=N1)N
CDK_Depict_31_21	COS[Si](N=C=O)SOC
CDK_Depict_31_22	CP(=S)(C)C#CP(=S)(C)C
CDK_Depict_31_23	NP(=O)(N)NNP(=O)(N)N
CDK_Depict_31_24	C[Ge](C)(C)C(=[As](C)(C)C)[Ge](C)(C)C
CDK_Depict_31_25	Cl[In-](I)(I)I
CDK_Depict_31_26	C(=O)=[Si](N[SiH3])Cl
CDK_Depict_31_27	B1=C(SC(=N1)N)N
CDK_Depict_31_28	Br[Pd-2](Br)(Br)(Br)(Br)Br
CDK_Depict_31_29	[2H]S[B]S(=[B])[2H]
CDK_Depict_31_30	CN(C)C1=C(C1=N)N(C)C
CDK_Depict_31_31	P1PP2PPPP2P1
CDK_Depict_31_32	CC1=C(OOC1=O)C
CDK_Depict_31_33	CC(C)(C)[As]([As](C(C)(C)C)I)I
CDK_Depict_31_34	O=[Te](Br)Br
CDK_Depict_31_35	CC(SC(C)(I)I)(I)I
CDK_Depict_31_36	[3H]C#CCCC#CS(=P[3H])I
CDK_Depict_31_37	B1(B(C(=C=C1F)F)F)F
CDK_Depict_31_38	[2H]P(P[3H])P=O
CDK_Depict_31_39	C/C=[Ru](/Cl)\I
CDK_Depict_31_40	C1(N=NNN1[O-])[Te]
CDK_Depict_31_41	C=C1[Te]C(=C)[Te]1
CDK_Depict_31_42	C1=NC(=O)OC=P1
CDK_Depict_31_43	C1CSP(=S)(S1)Cl
CDK_Depict_31_44	BrI(Br)(Br)(Br)Br
CDK_Depict_31_45	C1(=S)O[N+](=[N-])S1
CDK_Depict_31_46	CP=C=NP=NP=C=NP=N
CDK_Depict_31_47	N1NNN(N1)N2NNNN2
CDK_Depict_31_48	[B](B(NNC[P+](C)(C)C)Br)Br
CDK_Depict_31_49	C(C(SCl)(Cl)Br)(Cl)Br
CDK_Depict_31_50	C1=C[Te][Te]C1=CC=[Te]
CDK_Depict_31_51	CC(C)C(=PP=C1CCCCCC1)P=C
CDK_Depict_31_52	CC(C)C(C)(C)[N+]1=[Si]OO1
CDK_Depict_31_53	C[Si]1(C[Sn](C[Si](C[Sn](C1)(C)C)(C)C)(C)C)C
CDK_Depict_31_54	C=C(C[Te](CC(=C)Cl)(Cl)Cl)Cl
CDK_Depict_31_56	C[CH-][P+](=S(=CC)=CC)N
CDK_Depict_31_57	CP(C)C[Al](CP(C)C)Cl
CDK_Depict_31_58	CSC1=CN=NN=N1
CDK_Depict_31_59	CN(C)SP(=O)(SN(C)C)Cl
CDK_Depict_31_60	CN1C=C[N+](=[Si]1C)C
CDK_Depict_31_61	[N+](=O)([O-])OP(=O)(O[N+](=O)[O-])OF
CDK_Depict_31_62	C1(=NO)N=N1
CDK_Depict_31_63	OP1(OP(S1)(Cl)(Cl)Cl)(O)O
CDK_Depict_31_64	O=P1(O[Bi](O1)OP(=O)(O[Bi]2OP(=O)(O2)F)F)F
CDK_Depict_31_65	N#S(N=S(F)F)(F)F
CDK_Depict_31_66	CN(P(#P)ON)I
CDK_Depict_31_67	C1=NN=N[N+]1=O
CDK_Depict_31_68	B(=NSP)B=O
CDK_Depict_31_69	CI(=O)(N)I
CDK_Depict_31_70	C(C(=N)C(F)(F)F)C(=O)C(F)(F)F
CDK_Depict_31_71	CS[S-](#C)P=C
CDK_Depict_31_72	N([N+](=O)[O-])(O)S(=O)(=S)O
CDK_Depict_31_73	C/C=C/[Bi](Br)(Br)(/C=C/C)/C=C/C
CDK_Depict_31_74	C=CC[Ga](I)I
CDK_Depict_31_75	O[W](=O)(=O)O[W](=O)=O
CDK_Depict_31_76	C(=O)(N=[Se])N1[Se][Se]1
CDK_Depict_31_77	[2H]C(CC)C([2H])([2H])[2H]
CDK_Depict_31_78	C1(=S)OSS1
CDK_Depict_31_79	C(S(=O)(=O)I)(Cl)Cl
CDK_Depict_31_80	C12(O[As](=O)(O1)O2)O[As]3(=O)O[Pb]O3
CDK_Depict_31_81	CC1=PC(=NS1)N
CDK_Depict_31_82	[B]B([B])B(B=S)B([B])[B]
CDK_Depict_31_83	[Si]([Si](I)(I)I)([Si](I)(I)I)(I)I
CDK_Depict_31_84	C[As]=C1C=C[CH+]C=C1
CDK_Depict_31_85	C(N=NN(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl)(Cl)(Cl)Cl
CDK_Depict_31_86	C1C[Te][Te][Te][Te][Te]1
CDK_Depict_31_87	[3H][U]([3H])([3H])F
CDK_Depict_31_88	C1=CSC(=C1)OP(OC2=CC=CS2)OC3=CC=CS3
CDK_Depict_31_89	C[Si]1([Te][Si]([Te][Si]([Te]1)(C)C)(C)C)C
CDK_Depict_31_90	Cl[Hf](Cl)(Br)Br
CDK_Depict_31_91	C[Si](C)(CI)F
CDK_Depict_31_92	B1=BB1C(=O)O[Al](OC(=O)B2B=B2)OC(=O)B3B=B3
CDK_Depict_31_93	C=CC(F)[Si]N=C=O
CDK_Depict_31_94	C(O[Hg])(O[Hg])(O[Hg])O[Hg]
CDK_Depict_31_95	P12[Se]P([Se][Se]1)[Se][Se]2
CDK_Depict_31_96	CC[Te]NC(=O)N([Te]CC)[Te]CC
CDK_Depict_31_97	[2H]N([3H])I([3H])N([2H])I
CDK_Depict_31_98	C[Si](C)(C)N1C=CC=[SiH]1
CDK_Depict_31_99	CP(=[Si]1C[Si](=P(C)(C)C)C[Si](=P(C)(C)C)C1)(C)C
CDK_Depict_31_100	C1(=O)C(=O)OP(O1)F
CDK_Depict_32_1	C(=O)(N1O[Si](=O)O1)N2O[Si](=O)O2
CDK_Depict_32_2	[Sb-](I)(I)(I)(I)(I)I
CDK_Depict_32_3	OS(=O)S(=O)(=O)S(=O)O
CDK_Depict_32_4	C1CS[Bi](O1)SCCO
CDK_Depict_32_5	C[Pb](F)(F)F
CDK_Depict_32_6	N(=P(Cl)(Cl)Cl)[Te](F)(F)F
CDK_Depict_32_7	CP(=[N+]=P(C)(C)SC)(C)SC
CDK_Depict_32_8	O=[V]1O[V](=O)O1
CDK_Depict_32_9	OS(=P)(=S)I
CDK_Depict_32_10	PP[I-]P[I-]P([I-]PP)[I-]PP
CDK_Depict_32_11	B(=O)CNC(=S)NB(C)O
CDK_Depict_32_12	O=S1(=O)O[Ge]2(O1)OS(=O)(=O)O2
CDK_Depict_32_13	CN(C)O[Ge](ON(C)C)(ON(C)C)ON(C)C
CDK_Depict_32_14	[B-]1(=N[B-](=N[B-](=N1)Cl)Cl)Cl
CDK_Depict_32_15	C1=CC=C2C(=C1)[Se]N=[Se+]2
CDK_Depict_32_16	B(=PP(#P)[P+]#P)C
CDK_Depict_32_17	CCN[Al]O[Al](NCC)NCC
CDK_Depict_32_18	C(C[Tl](CCC#N)I)C#N
CDK_Depict_32_19	C(F)(F)(F)[Te](C(F)(F)F)(F)Cl
CDK_Depict_32_20	C(#N)[P-](C#N)(C#N)(F)(Cl)Cl
CDK_Depict_32_21	[2H]C([2H])([2H])[Sn](C)(C)C([2H])([2H])[2H]
CDK_Depict_32_22	B1=CO[Se]N1
CDK_Depict_32_23	F[W](F)(F)(F)(Cl)Cl
CDK_Depict_32_24	CCCP(=S)(CCC)P(=S)(CCC)CCC
CDK_Depict_32_25	C(=O)(O)[Sb](C(=O)O)C(=O)O
CDK_Depict_32_26	C[Ge](C)(O[N+](=O)[O-])O[N+](=O)[O-]
CDK_Depict_32_27	C[Ge](C)(C)C[Sn](C)(C[Ge](C)(C)C)C[Ge](C)(C)C
CDK_Depict_32_28	CC1=CC=C(C=C1)SC(=O)C2=NC(=NC(=C2)C)Cl
CDK_Depict_32_29	CC(C)(C)C([Si](C)C)Br
CDK_Depict_32_30	C1COCC2C1=C(C(=O)N=N2)C(F)(F)F
CDK_Depict_32_31	C1=CON=C1NOP(=O)(ONC2=NOC=C2)ONC3=NOC=C3
CDK_Depict_32_32	C1COC1CC(C(=O)O)Cl
CDK_Depict_32_33	CO[P+](OC)(Cl)Cl
CDK_Depict_32_34	C=CS(=O)(=O)N(C(=O)C1CC1)S(=O)(=O)C=C
CDK_Depict_32_35	CC1=CN=C(S1)/N=C\2/C=C(SS2)C3=CN=CC=C3
CDK_Depict_32_36	C[Hg]Cl
CDK_Depict_32_37	CCC[C@H]1[C@@H](COC(=N1)C(Cl)(Cl)Cl)Br
CDK_Depict_32_38	C/C=C/C(=O)OS[N+](=O)[O-]
CDK_Depict_32_39	CC(N)OC(=O)/C(=C/S(=O)(=O)C(F)(F)F)/C
CDK_Depict_32_40	C1CNCCC12CNCC(O2)C3=NC=CO3
CDK_Depict_32_41	CC1=CSC(=C1)NC2=NCC(CN2)O
CDK_Depict_32_42	C1=CC=C(C=C1)CC(=NC2=NN=CS2)N
CDK_Depict_32_43	C1C(C(NC(C1O)CP=O)CO)O
CDK_Depict_32_44	OI(F)Br
CDK_Depict_32_45	[3H]B([O-])S
CDK_Depict_32_46	[3H]B(C)C(=O)Cl
CDK_Depict_32_47	C(CO)C(=O)CC#CI
CDK_Depict_32_48	B([C@H](C)NC(=O)CNC)(O)O
CDK_Depict_32_49	C=CC(F)[Si](O[Si])F
CDK_Depict_32_50	CP(F)Cl
CDK_Depict_32_51	C(=O)([Si])Cl
CDK_Depict_32_52	C1=NN=C(N1C(Cl)(Cl)Cl)C=N
CDK_Depict_32_53	CC(C)(C)P(CC=CC(C)(C=CCP(C(C)(C)C)C(C)(C)C)N)C(C)(C)C
CDK_Depict_32_54	C(=N)(Cl)[Se]
CDK_Depict_32_55	COC(=C1CSC=CC1=O)NOC
CDK_Depict_32_57	CCCCCCCCCCCCCC#CC#CC#CC(=O)NC(COCC)O
CDK_Depict_32_58	CP(#P)P(#P)P=C=C
CDK_Depict_32_59	C[Sn](C)(C)F
CDK_Depict_32_60	CN1C2=C(CN(C2)O)N=C1N3N=CN=N3
CDK_Depict_32_61	C1C=COOS1
CDK_Depict_32_62	C(=O)[Al](C=O)C=O
CDK_Depict_32_63	C1C[Se][Te]C1
CDK_Depict_32_64	CC1(CC(=C1)N)C(F)F
CDK_Depict_32_65	C(=C=[SiH2])F
CDK_Depict_32_66	C(=NN(N)Cl)=O
CDK_Depict_32_67	CC1=CC=CC=C1C2SC=CS2=N
CDK_Depict_32_68	[B][11CH](P)I
CDK_Depict_32_69	C/C=C(\C)/NC(NC(=NCC(F)(F)F)C)O
CDK_Depict_32_70	B1=C2CCOCC2=CC=C1
CDK_Depict_32_71	B1=C(C=C(C=C1)NN2C=CC=C2C(=O)Cl)C
CDK_Depict_32_72	C=C(NC(=C)F)F
CDK_Depict_32_73	B(C1=CSC=C1OCCCC)(O)O
CDK_Depict_32_74	C[I-]SP
CDK_Depict_32_75	C1=CN(N(N1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]
CDK_Depict_32_76	C1COC(O1)CSC2=NNN=N2
CDK_Depict_32_77	C(CO[Se](=O)[O-])O[Se](=O)O
CDK_Depict_32_78	C(=C\I=O)\C(=O)O
CDK_Depict_32_79	[2H]C([B])(P)P=S
CDK_Depict_32_80	CC([C@@H](C(=O)O)N=C1C(C(=[N+](C)C2=CC=CC=C2)C1O)O)O
CDK_Depict_32_81	CCCCCCP(C)(C)(C)C(N)N
CDK_Depict_32_82	NOP1(=O)ONO1
CDK_Depict_32_83	CCN(CC)[N+](=CC1=CC=CC=C1)N=C(N)N
CDK_Depict_32_84	C1C(=NC(S1)C2=CC=NO2)CCl
CDK_Depict_32_85	[B](CBr)Br
CDK_Depict_32_86	CC(C#C)C#CC(C(C)C#C)OP(=O)(O)O
CDK_Depict_32_87	CCI(C)C(C)(C1CCC1)N
CDK_Depict_32_88	CCOSNC(=O)N
CDK_Depict_32_89	B(N)(P)I
CDK_Depict_32_90	C1C(CO1)CCC/C=C\C(=N)C=O
CDK_Depict_32_91	CCC/C=C/CCC1(C(NN1C#N)CC(=O)O)C
CDK_Depict_32_92	C/C(=C\C=C(/C#C)\P(=O)(Cl)Cl)/F
CDK_Depict_32_93	C[Si](O)Br
CDK_Depict_32_94	[B-](=S)(C)I
CDK_Depict_32_95	CCC/C=C/N=NN(C)C(C)N
CDK_Depict_32_96	C(=C(F)F)[PH+]=O
CDK_Depict_32_97	[2H]B=NCl
CDK_Depict_32_98	C[N+]1(CCCC1)COS(=O)(=O)C2=CC=CO2
CDK_Depict_32_100	C=CCONC1CNCC2=COC=C12
CDK_Depict_33_1	C1=NNC2=NC(=O)ON=C21
CDK_Depict_33_2	CC1=C(N(CC1)SF)C(=O)O
CDK_Depict_33_3	CCSC1=CC(=O)N(C1OC(=O)C)O
CDK_Depict_33_4	[3H]N(S)I
CDK_Depict_33_5	CNCCNC(NC1CCC2C(CC(C1)N)SS2)O
CDK_Depict_33_6	C1=CC(=O)C(C(=C1)ON=CC(F)F)[N+](=O)[O-]
CDK_Depict_33_7	[As-](I)(I)(I)(I)(I)I
CDK_Depict_33_8	C1=C(OC=C(C1(C(=O)O)O)O)CCl
CDK_Depict_33_9	C(#N)OOC(=O)N=N[O-]
CDK_Depict_33_10	CC(CN(C)S(=O)(=O)F)S(=O)(=O)F
CDK_Depict_33_11	[2H]C1=CC=C(N1)[2H]
CDK_Depict_33_12	C[SiH2][N+]#N
CDK_Depict_33_13	C1C2=C3C21C3N=C\4CSC/C4=C(\C#N)/N
